wall_ms,type,valid_ts_ms,x,y,theta,innov_norm
1789391448822,0,1789391448792,-0.425667,-0.963834,-3.12566,7.04742e-05
1789391448881,0,1789391448839,-0.423836,-0.959439,-3.12615,0.00489636
1789391448928,0,1789391448891,-0.423982,-0.959341,-3.12653,0.000155355
1789391448969,0,1789391448945,-0.423971,-0.959258,-3.12645,1.95994e-06
1789391449019,0,1789391448996,-0.423962,-0.95919,-3.12604,2.69542e-06
1789391449065,0,1789391449041,-0.423962,-0.959181,-3.12617,0
1789391449118,0,1789391449092,-0.423961,-0.959171,-3.12586,0
1789391449171,0,1789391449137,-0.424442,-0.959163,-3.12616,0.000429042
1789391449229,0,1789391449193,-0.424238,-0.95879,-3.12543,0.000557466
1789391449275,0,1789391449250,-0.424264,-0.958782,-3.12502,0
1789391449329,0,1789391449304,-0.425071,-0.958636,-3.12571,0.000806567
1789391449372,0,1789391449346,-0.424533,-0.957201,-3.12616,0.00150053
1789391449422,0,1789391449397,-0.424477,-0.957178,-3.12619,0
1789391449468,0,1789391449444,-0.424474,-0.957166,-3.12662,0
1789391449544,0,1789391449504,-0.423523,-0.954709,-3.12652,0.00265172
1789391449587,0,1789391449564,-0.4236,-0.954727,-3.12582,0
1789391449653,0,1789391449622,-0.424796,-0.954611,-3.12553,0.00108533
1789391449688,0,1789391449665,-0.424875,-0.954633,-3.12624,0
1789391449740,0,1789391449715,-0.424899,-0.954485,-3.12675,0
1789391449788,0,1789391449765,-0.424923,-0.954337,-3.12622,0
1789391449841,0,1789391449816,-0.424948,-0.954257,-3.12601,0
1789391449894,0,1789391449871,-0.424975,-0.954176,-3.12581,0
1789391449949,0,1789391449923,-0.425035,-0.954125,-3.12537,0
1789391449992,0,1789391449967,-0.425092,-0.954084,-3.12567,0
1789391450042,0,1789391450017,-0.425121,-0.954019,-3.12553,0
1789391450098,0,1789391450074,-0.425135,-0.953936,-3.12571,0
1789391450158,0,1789391450125,-0.425284,-0.954149,-3.1259,0.000278123
1789391450193,0,1789391450171,-0.425319,-0.954148,-3.1254,0
1789391450257,0,1789391450221,-0.428087,-0.955209,-3.12467,0.00291615
1789391450313,0,1789391450277,-0.428318,-0.955596,-3.12498,0.000460221
1789391450356,0,1789391450332,-0.428403,-0.955551,-3.12564,0
1789391450405,0,1789391450381,-0.428368,-0.955566,-3.12548,0
1789391450461,0,1789391450433,-0.42833,-0.955583,-3.12576,0
1789391450503,0,1789391450477,-0.429402,-0.955294,-3.12613,0.00107638
1789391450552,0,1789391450528,-0.42945,-0.955316,-3.12617,0
1789391450599,0,1789391450575,-0.431359,-0.955037,-3.12539,0.00182292
1789391450662,0,1789391450636,-0.431501,-0.954977,-3.12514,0
1789391450714,0,1789391450687,-0.431486,-0.954967,-3.12539,0
1789391450763,0,1789391450738,-0.43141,-0.954976,-3.1255,0
1789391450800,0,1789391450785,-0.42234,-0.954117,-3.12381,0.00904228
1789391450857,0,1789391450833,-0.422275,-0.954089,-3.1237,0
1789391450907,0,1789391450880,-0.422256,-0.954062,-3.12342,0
1789391450974,0,1789391450939,-0.422499,-0.942872,-3.12355,0.0111547
1789391451013,0,1789391450990,-0.422543,-0.942843,-3.1238,0
1789391451074,0,1789391451049,-0.42246,-0.942829,-3.12432,0
1789391451133,0,1789391451091,-0.4254,-0.948581,-3.12737,0.00649516
1789391451186,0,1789391451145,-0.425487,-0.946786,-3.1279,0.00186223
1789391451215,0,1789391451191,-0.425423,-0.946839,-3.1278,0
1789391451274,0,1789391451248,-0.425442,-0.946883,-3.12765,0
1789391451320,0,1789391451296,-0.425481,-0.946914,-3.12738,0
1789391451383,0,1789391451346,-0.425924,-0.947314,-3.12792,0.000590561
1789391451417,0,1789391451395,-0.425938,-0.947279,-3.12793,0
1789391451486,0,1789391451451,-0.427915,-0.947116,-3.12763,0.00196348
1789391451535,0,1789391451501,-0.427987,-0.948597,-3.12785,0.00147556
1789391451574,0,1789391451547,-0.427964,-0.948595,-3.12852,0
1789391451634,0,1789391451593,-0.429343,-0.949835,-3.12798,0.00193825
1789391451671,0,1789391451648,-0.429249,-0.949809,-3.12769,0
1789391451734,0,1789391451703,-0.428797,-0.952464,-3.12736,0.00275148
1789391451780,0,1789391451756,-0.428829,-0.952412,-3.127,0
1789391451822,0,1789391451800,-0.428853,-0.952368,-3.12734,0
1789391451875,0,1789391451850,-0.428881,-0.952319,-3.12781,0
1789391451933,0,1789391451897,-0.428529,-0.952009,-3.12791,0.000425483
1789391451990,0,1789391451958,-0.427924,-0.952781,-3.12754,0.00114216
1789391452029,0,1789391452005,-0.427921,-0.952735,-3.12752,0
1789391452082,0,1789391452055,-0.427977,-0.957702,-3.12684,0.00498255
1789391452127,0,1789391452100,-0.427985,-0.957699,-3.12681,0
1789391452182,0,1789391452155,-0.428017,-0.957704,-3.12686,0
1789391452231,0,1789391452208,-0.428048,-0.957703,-3.1269,0
1789391452295,0,1789391452270,-0.428086,-0.957687,-3.12692,0
1789391452353,0,1789391452323,-0.430059,-0.94898,-3.12761,0.00891962
1789391452401,0,1789391452373,-0.43014,-0.949111,-3.12779,7.12964e-05
1789391452446,0,1789391452418,-0.428238,-0.952684,-3.12729,0.00401849
1789391452499,0,1789391452468,-0.428278,-0.954379,-3.12689,0.00166477
1789391452556,0,1789391452518,-0.428407,-0.960046,-3.12641,0.00563743
1789391452595,0,1789391452571,-0.428359,-0.959986,-3.12618,0
1789391452657,0,1789391452621,-0.427766,-0.959273,-3.12657,0.000838606
1789391452724,0,1789391452672,-0.430472,-0.962233,-3.12488,0.00396335
1789391452755,0,1789391452718,-0.435057,-0.957504,-3.12521,0.00664741
1789391452809,0,1789391452773,-0.438177,-0.952953,-3.12452,0.00552945
1789391452853,0,1789391452827,-0.438263,-0.952915,-3.12431,0
1789391452932,0,1789391452881,-0.43789,-0.957817,-3.12525,0.00493679
1789391452953,0,1789391452927,-0.437922,-0.957851,-3.12519,0
1789391453008,0,1789391452978,-0.438197,-0.959106,-3.12554,0.00124791
1789391453048,0,1789391453023,-0.438197,-0.959105,-3.12565,0
1789391453117,0,1789391453079,-0.436918,-0.958999,-3.125,0.00128275
1789391453161,0,1789391453137,-0.438186,-0.959764,-3.12491,0.00151925
1789391453210,0,1789391453186,-0.43813,-0.959789,-3.12512,0
1789391453249,0,1789391453232,-0.437458,-0.972234,-3.12619,0.0125838
1789391453308,0,1789391453283,-0.437439,-0.972086,-3.1264,0
1789391453355,0,1789391453331,-0.437444,-0.972032,-3.12613,0
1789391453420,0,1789391453388,-0.43851,-0.971856,-3.12618,0.0010604
1789391453452,0,1789391453434,-0.441373,-0.971383,-3.12584,0.00288039
1789391453509,0,1789391453486,-0.441401,-0.971392,-3.12519,0
1789391453554,0,1789391453530,-0.44144,-0.971382,-3.12552,0
1789391453613,0,1789391453588,-0.444409,-0.969583,-3.12642,0.00337502
1789391453670,0,1789391453637,-0.443008,-0.970142,-3.1277,0.00158641
1789391453697,0,1789391453686,-0.441724,-0.971416,-3.1282,0.00191355
1789391453759,0,1789391453734,-0.441743,-0.971293,-3.12802,0
1789391453810,0,1789391453786,-0.441752,-0.971258,-3.12803,0
1789391453861,0,1789391453837,-0.43825,-0.969241,-3.1277,0.00403273
1789391453918,0,1789391453888,-0.435505,-0.968875,-3.12765,0.00281782
1789391453951,0,1789391453934,-0.439434,-0.970817,-3.12746,0.00431482
1789391454006,0,1789391453985,-0.439432,-0.970897,-3.12731,1.01503e-06
1789391454065,0,1789391454041,-0.439496,-0.971274,-3.12692,0.00030182
1789391454129,0,1789391454101,-0.43558,-0.969158,-3.12731,0.00445901
1789391454178,0,1789391454152,-0.433018,-0.967517,-3.12664,0.00304069
1789391454238,0,1789391454201,-0.432195,-0.969179,-3.12586,0.00181555
1789391454268,0,1789391454246,-0.432119,-0.970176,-3.12546,0.000972891
1789391454324,0,1789391454295,-0.432154,-0.970147,-3.12547,7.17984e-05
1789391454364,0,1789391454342,-0.432261,-0.970122,-3.12558,0
1789391454430,0,1789391454397,-0.43342,-0.969646,-3.12567,0.00112446
1789391454499,0,1789391454452,-0.433465,-0.968474,-3.12527,0.00110122
1789391454529,0,1789391454502,-0.433191,-0.965677,-3.1256,0.00274324
1789391454573,0,1789391454548,-0.433142,-0.965702,-3.12537,0
1789391454639,0,1789391454602,-0.434687,-0.967046,-3.12526,0.00207162
1789391454680,0,1789391454652,-0.434466,-0.968017,-3.12586,0.000997876
1789391454741,0,1789391454707,-0.435625,-0.964109,-3.12499,0.00404581
1789391454797,0,1789391454761,-0.436868,-0.963254,-3.1245,0.00155335
1789391454845,0,1789391454808,-0.437828,-0.964663,-3.12435,0.00165966
1789391454894,0,1789391454855,-0.439004,-0.966363,-3.1241,0.00202772
1789391454943,0,1789391454905,-0.441749,-0.966505,-3.12445,0.00262383
1789391454993,0,1789391454961,-0.44284,-0.964776,-3.12459,0.0019339
1789391455047,0,1789391455023,-0.442802,-0.96478,-3.12461,0
1789391455091,0,1789391455068,-0.44277,-0.964784,-3.12461,0
1789391455147,0,1789391455117,-0.442839,-0.964651,-3.12413,0
1789391455198,0,1789391455164,-0.443176,-0.964752,-3.12429,0.000353924
1789391455241,0,1789391455217,-0.443093,-0.964746,-3.12467,0
1789391455295,0,1789391455273,-0.442963,-0.964777,-3.12517,0
1789391455358,0,1789391455324,-0.443208,-0.965869,-3.12523,0.00113725
1789391455396,0,1789391455369,-0.443246,-0.965834,-3.12491,0
1789391455447,0,1789391455422,-0.443286,-0.965827,-3.12465,0
1789391455496,0,1789391455473,-0.443318,-0.965855,-3.12427,0
1789391455562,0,1789391455528,-0.444839,-0.966847,-3.12446,0.00176367
1789391455595,0,1789391455570,-0.444923,-0.966811,-3.12418,0
1789391455645,0,1789391455618,-0.445654,-0.967287,-3.12416,0.000823038
1789391455688,0,1789391455666,-0.445706,-0.967266,-3.12435,0
1789391455748,0,1789391455722,-0.446437,-0.967663,-3.12409,0.0007919
1789391455796,0,1789391455773,-0.446354,-0.96772,-3.12425,0
1789391455863,0,1789391455831,-0.446122,-0.967887,-3.12439,0.000170887
1789391455908,0,1789391455876,-0.445862,-0.967222,-3.12407,0.000661493
1789391455948,0,1789391455925,-0.444813,-0.966101,-3.12418,0.00144725
1789391455999,0,1789391455976,-0.444785,-0.966107,-3.12423,0
1789391456057,0,1789391456033,-0.444792,-0.966138,-3.12429,0
1789391456114,0,1789391456089,-0.444746,-0.966175,-3.12416,0
1789391456162,0,1789391456140,-0.444647,-0.966215,-3.12367,0
1789391456196,0,1789391456185,-0.438957,-0.975028,-3.12436,0.0104475
1789391456258,0,1789391456234,-0.439034,-0.975062,-3.12379,0
1789391456326,0,1789391456282,-0.440422,-0.972782,-3.12428,0.00265485
1789391456368,0,1789391456342,-0.438957,-0.970494,-3.12439,0.00265374
1789391456427,0,1789391456387,-0.435342,-0.966169,-3.12533,0.00559223
1789391456462,0,1789391456438,-0.435363,-0.966227,-3.12522,0
1789391456522,0,1789391456493,-0.436038,-0.965829,-3.12549,0.000798196
1789391456578,0,1789391456542,-0.435622,-0.965032,-3.1255,0.00091606
1789391456611,0,1789391456590,-0.435572,-0.965059,-3.12588,8.58933e-06
1789391456665,0,1789391456639,-0.436565,-0.965477,-3.12507,0.00105263
1789391456698,0,1789391456685,-0.438342,-0.971352,-3.1259,0.00616684
1789391456760,0,1789391456738,-0.438439,-0.971277,-3.12578,1.15731e-06
1789391456814,0,1789391456791,-0.438554,-0.971188,-3.12511,0
1789391456868,0,1789391456841,-0.438638,-0.97115,-3.12591,0
1789391456909,0,1789391456887,-0.438671,-0.971199,-3.12603,0
1789391456968,0,1789391456941,-0.439235,-0.968881,-3.12594,0.00243378
1789391457020,0,1789391456993,-0.439184,-0.96892,-3.12598,0
1789391457073,0,1789391457048,-0.439129,-0.968962,-3.126,0
1789391457122,0,1789391457097,-0.439073,-0.968906,-3.12603,0
1789391457183,0,1789391457148,-0.437616,-0.965052,-3.126,0.00404459
1789391457228,0,1789391457201,-0.437543,-0.965053,-3.12588,0
1789391457284,0,1789391457252,-0.437469,-0.965069,-3.12599,0
1789391457323,0,1789391457298,-0.437423,-0.965121,-3.12527,0
1789391457380,0,1789391457351,-0.437339,-0.96518,-3.12572,4.04028e-05
1789391457428,0,1789391457394,-0.437294,-0.964823,-3.12559,0.000399624
1789391457473,0,1789391457448,-0.437305,-0.964856,-3.12564,0
1789391457526,0,1789391457501,-0.437534,-0.964352,-3.12588,0.000543565
1789391457578,0,1789391457554,-0.439038,-0.964266,-3.12539,0.00139317
1789391457626,0,1789391457597,-0.439112,-0.964247,-3.12552,0
1789391457676,0,1789391457648,-0.439123,-0.964316,-3.1246,0
1789391457723,0,1789391457698,-0.439133,-0.964383,-3.12491,0
1789391457784,0,1789391457758,-0.438337,-0.966453,-3.1241,0.00233231
1789391457827,0,1789391457802,-0.438367,-0.966352,-3.12359,0
1789391457875,0,1789391457852,-0.438362,-0.966376,-3.12313,0
1789391457928,0,1789391457904,-0.43835,-0.966426,-3.12325,0
1789391457987,0,1789391457963,-0.438354,-0.966377,-3.12289,1.67318e-06
1789391458034,0,1789391458011,-0.438368,-0.966274,-3.12314,0
1789391458106,0,1789391458062,-0.439174,-0.966028,-3.12275,0.000830602
1789391458133,0,1789391458107,-0.439154,-0.966005,-3.12291,0
1789391458183,0,1789391458159,-0.439119,-0.965979,-3.12278,0
1789391458238,0,1789391458206,-0.441566,-0.961345,-3.12493,0.0052478
1789391458289,0,1789391458266,-0.441492,-0.961337,-3.12558,0
1789391458342,0,1789391458318,-0.441411,-0.961436,-3.12587,0
1789391458391,0,1789391458367,-0.441334,-0.961528,-3.12565,0
1789391458450,0,1789391458414,-0.441875,-0.961811,-3.12592,0.000681188
1789391458505,0,1789391458464,-0.451328,-0.965913,-3.12616,0.0103804
1789391458534,0,1789391458510,-0.451448,-0.965915,-3.12649,0
1789391458595,0,1789391458570,-0.451632,-0.965914,-3.12641,0
1789391458641,0,1789391458619,-0.45172,-0.966003,-3.12668,0
1789391458697,0,1789391458669,-0.451784,-0.966135,-3.12654,0
1789391458736,0,1789391458715,-0.45179,-0.966213,-3.12661,0
1789391458799,0,1789391458767,-0.450308,-0.96784,-3.12722,0.002137
1789391458842,0,1789391458819,-0.450277,-0.967894,-3.12713,0
1789391458905,0,1789391458871,-0.450334,-0.96816,-3.12716,0.000215695
1789391458943,0,1789391458917,-0.451419,-0.970848,-3.12674,0.00285532
1789391458989,0,1789391458963,-0.451534,-0.970833,-3.12615,0
1789391459034,0,1789391459011,-0.451656,-0.970817,-3.1259,0
1789391459102,0,1789391459069,-0.451856,-0.971263,-3.12548,0.000538279
1789391459176,0,1789391459127,-0.451924,-0.971606,-3.1254,0.000439751
1789391459207,0,1789391459177,-0.451422,-0.972611,-3.12556,0.00112584
1789391459246,0,1789391459222,-0.451405,-0.97262,-3.12553,0
1789391459295,0,1789391459272,-0.451422,-0.972629,-3.12539,0
1789391459349,0,1789391459321,-0.45113,-0.972538,-3.12531,0.000340832
1789391459409,0,1789391459382,-0.447865,-0.971408,-3.12547,0.00341705
1789391459458,0,1789391459433,-0.449756,-0.972793,-3.12582,0.00248873
1789391459512,0,1789391459484,-0.446893,-0.97498,-3.1259,0.00361022
1789391459552,0,1789391459530,-0.446974,-0.975034,-3.12536,1.73264e-06
1789391459603,0,1789391459579,-0.447057,-0.975072,-3.12501,0
1789391459671,0,1789391459626,-0.449805,-0.973464,-3.125,0.00310171
1789391459715,0,1789391459688,-0.448928,-0.974861,-3.12544,0.00175497
1789391459763,0,1789391459740,-0.448983,-0.974916,-3.12556,0
1789391459821,0,1789391459792,-0.449037,-0.974974,-3.12563,0
1789391459870,0,1789391459846,-0.449367,-0.976751,-3.12552,0.00176377
1789391459922,0,1789391459898,-0.450134,-0.97843,-3.12491,0.00180956
1789391459964,0,1789391459941,-0.45006,-0.978484,-3.12467,0
1789391460019,0,1789391459991,-0.453137,-0.978053,-3.12524,0.00323193
1789391460068,0,1789391460038,-0.452427,-0.975237,-3.1255,0.00295253
1789391460133,0,1789391460091,-0.450552,-0.973818,-3.1252,0.002379
1789391460191,0,1789391460147,-0.451012,-0.974504,-3.12518,0.000787388
1789391460238,0,1789391460206,-0.451184,-0.975729,-3.12505,0.00120473
1789391460281,0,1789391460250,-0.451212,-0.97578,-3.12505,4.74849e-05
1789391460332,0,1789391460300,-0.451392,-0.975867,-3.12513,0.000183517
1789391460376,0,1789391460348,-0.452394,-0.97584,-3.12527,0.000980834
1789391460443,0,1789391460404,-0.451128,-0.973972,-3.12517,0.00220025
1789391460477,0,1789391460454,-0.451097,-0.973926,-3.12516,0
1789391460538,0,1789391460502,-0.451833,-0.97369,-3.12569,0.000672272
1789391460591,0,1789391460548,-0.45068,-0.971604,-3.12537,0.00242849
1789391460630,0,1789391460603,-0.449843,-0.969933,-3.12526,0.00192239
1789391460698,0,1789391460656,-0.45145,-0.974837,-3.12524,0.00510309
1789391460734,0,1789391460708,-0.451216,-0.976395,-3.12524,0.001561
1789391460784,0,1789391460753,-0.455336,-0.972324,-3.12613,0.00576999
1789391460841,0,1789391460806,-0.453782,-0.974391,-3.12622,0.00260794
1789391460892,0,1789391460860,-0.453739,-0.975309,-3.12579,0.000898176
1789391460944,0,1789391460913,-0.454048,-0.975026,-3.12556,0.000387582
1789391460991,0,1789391460967,-0.454103,-0.974944,-3.12615,2.98023e-07
1789391461037,0,1789391461014,-0.454151,-0.974874,-3.12646,0
1789391461092,0,1789391461061,-0.454716,-0.973858,-3.12589,0.00119165
1789391461133,0,1789391461113,-0.454468,-0.972033,-3.12615,0.00186382
1789391461188,0,1789391461165,-0.45436,-0.972054,-3.12641,0
1789391461255,0,1789391461220,-0.453975,-0.971601,-3.12616,0.000537152
1789391461293,0,1789391461269,-0.453965,-0.971647,-3.12606,6.664e-08
1789391461357,0,1789391461323,-0.454034,-0.971778,-3.12608,7.16673e-05
1789391461389,0,1789391461366,-0.454038,-0.971779,-3.12658,5.05762e-07
1789391461450,0,1789391461423,-0.454898,-0.971572,-3.12641,0.000898995
1789391461510,0,1789391461480,-0.455806,-0.971092,-3.12606,0.00104655
1789391461557,0,1789391461530,-0.454156,-0.975408,-3.12651,0.00455598
1789391461600,0,1789391461576,-0.45413,-0.97546,-3.1263,0
1789391461664,0,1789391461628,-0.45483,-0.975119,-3.12576,0.000799447
1789391461705,0,1789391461680,-0.454193,-0.974272,-3.12572,0.00112315
1789391461757,0,1789391461729,-0.454796,-0.974702,-3.12578,0.000685923
1789391461811,0,1789391461776,-0.454896,-0.974478,-3.12648,0.000283461
1789391461857,0,1789391461827,-0.45488,-0.974517,-3.12701,9.41588e-06
1789391461908,0,1789391461883,-0.45485,-0.974569,-3.12733,0
1789391461964,0,1789391461933,-0.4574,-0.981986,-3.12765,0.00780992
1789391462009,0,1789391461979,-0.457454,-0.981997,-3.12729,0
1789391462067,0,1789391462036,-0.457035,-0.982492,-3.12764,0.000644853
1789391462100,0,1789391462085,-0.43991,-0.980672,-3.12625,0.0171989
1789391462164,0,1789391462137,-0.442474,-0.980268,-3.12568,0.00262701
1789391462218,0,1789391462182,-0.443987,-0.979917,-3.12592,0.00157372
1789391462260,0,1789391462233,-0.442956,-0.978959,-3.12538,0.00138712
1789391462313,0,1789391462289,-0.442978,-0.978939,-3.1247,0
1789391462382,0,1789391462345,-0.452088,-0.975956,-3.12496,0.00955852
1789391462422,0,1789391462396,-0.450024,-0.975942,-3.12488,0.00210527
1789391462475,0,1789391462442,-0.449728,-0.974499,-3.12486,0.00143838
1789391462526,0,1789391462490,-0.450577,-0.972901,-3.12566,0.00179623
1789391462571,0,1789391462547,-0.450553,-0.972879,-3.1257,0
1789391462638,0,1789391462596,-0.450551,-0.974375,-3.1258,0.0015073
1789391462686,0,1789391462657,-0.451952,-0.974504,-3.12571,0.0013576
1789391462725,0,1789391462700,-0.451951,-0.974486,-3.12593,0
1789391462775,0,1789391462752,-0.45192,-0.974452,-3.12635,0
1789391462829,0,1789391462804,-0.451862,-0.974414,-3.12748,0
1789391462883,0,1789391462861,-0.451736,-0.974363,-3.12751,0
1789391462933,0,1789391462909,-0.451652,-0.974337,-3.12788,0
1789391462999,0,1789391462960,-0.451783,-0.972263,-3.12975,0.00212819
1789391463034,0,1789391463005,-0.451843,-0.971516,-3.12954,0.000793845
1789391463090,0,1789391463059,-0.45127,-0.970919,-3.13007,0.000809364
1789391463146,0,1789391463112,-0.453621,-0.96782,-3.1296,0.00395818
1789391463193,0,1789391463163,-0.454179,-0.966923,-3.12974,0.00098523
1789391463246,0,1789391463208,-0.45415,-0.966855,-3.13012,0.000106612
1789391463285,0,1789391463260,-0.45422,-0.966854,-3.12999,0
1789391463329,0,1789391463306,-0.454274,-0.966876,-3.12985,0
1789391463394,0,1789391463371,-0.454296,-0.966783,-3.13007,0
1789391463441,0,1789391463419,-0.454248,-0.966575,-3.13029,0
1789391463502,0,1789391463471,-0.453215,-0.967285,-3.12983,0.00131545
1789391463551,0,1789391463515,-0.452944,-0.967131,-3.13009,0.00023528
1789391463594,0,1789391463568,-0.452873,-0.967065,-3.13009,0
1789391463656,0,1789391463623,-0.451163,-0.965729,-3.12951,0.00207455
1789391463706,0,1789391463684,-0.451099,-0.965639,-3.13006,0
1789391463762,0,1789391463738,-0.451035,-0.965619,-3.13033,1.02764e-06
1789391463825,0,1789391463788,-0.450895,-0.965489,-3.13045,0.00014169
1789391463852,0,1789391463833,-0.439877,-0.965054,-3.12875,0.0110262
1789391463918,0,1789391463885,-0.436571,-0.967832,-3.12812,0.00430256
1789391463942,0,1789391463930,-0.438981,-0.972569,-3.12722,0.005388
1789391464008,0,1789391463983,-0.439454,-0.972478,-3.1266,0.00043399
1789391464059,0,1789391464035,-0.439423,-0.972413,-3.12672,0
1789391464114,0,1789391464089,-0.439309,-0.972446,-3.12665,0
1789391464170,0,1789391464138,-0.438365,-0.971653,-3.12654,0.00116614
1789391464237,0,1789391464190,-0.440206,-0.971027,-3.12696,0.00193155
1789391464324,0,1789391464291,-0.444304,-0.971605,-3.12607,0.00329635
1789391464372,0,1789391464342,-0.443882,-0.971794,-3.12613,0.000511165
1789391464428,0,1789391464402,-0.443924,-0.971822,-3.12614,0
1789391464471,0,1789391464447,-0.443951,-0.971839,-3.12578,0
1789391464519,0,1789391464494,-0.443725,-0.971321,-3.12588,0.00058372
1789391464574,0,1789391464541,-0.443492,-0.971355,-3.12585,0.000240665
1789391464620,0,1789391464594,-0.443473,-0.971303,-3.12592,0
1789391464675,0,1789391464648,-0.443439,-0.971209,-3.12559,0
1789391464722,0,1789391464700,-0.443453,-0.971158,-3.12577,1.09946e-06
1789391464804,0,1789391464756,-0.441911,-0.970948,-3.12685,0.00162287
1789391464831,0,1789391464808,-0.441953,-0.970957,-3.12745,0
1789391464887,0,1789391464852,-0.441253,-0.97064,-3.12651,0.000783234
1789391464934,0,1789391464908,-0.441607,-0.969516,-3.12615,0.00122516
1789391464984,0,1789391464948,-0.438959,-0.970946,-3.12719,0.00295661
1789391465030,0,1789391465000,-0.437318,-0.967011,-3.12735,0.00423319
1789391465079,0,1789391465053,-0.436904,-0.966173,-3.12667,0.000954395
1789391465130,0,1789391465104,-0.437398,-0.967154,-3.12646,0.00108027
1789391465183,0,1789391465157,-0.439336,-0.968211,-3.1257,0.00225255
1789391465229,0,1789391465206,-0.43927,-0.968203,-3.12559,5.96046e-08
1789391465282,0,1789391465253,-0.439742,-0.968751,-3.12543,0.000750313
1789391465331,0,1789391465305,-0.439722,-0.96874,-3.12585,0
1789391465378,0,1789391465354,-0.439717,-0.968738,-3.12623,0
1789391465456,0,1789391465411,-0.438241,-0.965311,-3.1262,0.0037432
1789391465478,0,1789391465456,-0.438252,-0.965281,-3.12627,2.40274e-07
1789391465532,0,1789391465505,-0.439438,-0.966951,-3.12552,0.00211425
1789391465576,0,1789391465555,-0.439459,-0.966884,-3.12616,6.0785e-07
1789391465633,0,1789391465610,-0.439476,-0.966974,-3.12617,0
1789391465697,0,1789391465658,-0.436353,-0.964411,-3.12631,0.00409944
1789391465740,0,1789391465709,-0.435946,-0.964321,-3.12663,0.000467495
1789391465793,0,1789391465756,-0.437861,-0.964698,-3.12575,0.00190684
1789391465837,0,1789391465814,-0.437894,-0.964705,-3.12585,0
1789391465894,0,1789391465861,-0.437915,-0.964788,-3.12615,6.34885e-05
1789391465949,0,1789391465917,-0.437922,-0.964955,-3.12596,0.000160773
1789391465992,0,1789391465962,-0.438764,-0.966839,-3.12529,0.00208204
1789391466045,0,1789391466014,-0.440044,-0.967931,-3.12539,0.00168283
1789391466093,0,1789391466068,-0.440061,-0.967981,-3.12589,0
1789391466144,0,1789391466120,-0.440094,-0.967984,-3.12561,0
1789391466204,0,1789391466163,-0.437716,-0.966674,-3.12621,0.00272856
1789391466238,0,1789391466214,-0.43777,-0.966613,-3.12593,0
1789391466287,0,1789391466262,-0.438045,-0.964873,-3.12618,0.00183492
1789391466356,0,1789391466323,-0.438936,-0.966384,-3.12558,0.0016725
1789391466398,0,1789391466374,-0.438873,-0.966411,-3.12532,0
1789391466449,0,1789391466426,-0.43881,-0.966441,-3.1246,1.45544e-06
1789391466495,0,1789391466470,-0.438861,-0.966491,-3.12418,0
1789391466566,0,1789391466532,-0.441895,-0.964361,-3.12444,0.00368704
1789391466600,0,1789391466577,-0.441897,-0.964316,-3.12446,0
1789391466651,0,1789391466626,-0.441881,-0.964233,-3.12455,0
1789391466699,0,1789391466672,-0.441906,-0.964163,-3.12433,0
1789391466754,0,1789391466728,-0.441975,-0.964081,-3.12437,0
1789391466809,0,1789391466777,-0.44375,-0.965125,-3.12428,0.00207304
1789391466852,0,1789391466827,-0.443718,-0.96505,-3.12439,0
1789391466897,0,1789391466874,-0.443694,-0.964989,-3.12447,0
1789391466950,0,1789391466926,-0.443693,-0.964962,-3.12447,0
1789391467010,0,1789391466980,-0.443836,-0.96507,-3.12446,0.000197683
1789391467057,0,1789391467033,-0.443733,-0.965079,-3.12416,0
1789391467099,0,1789391467076,-0.443647,-0.965088,-3.1245,0
1789391467160,0,1789391467129,-0.443625,-0.965073,-3.12483,0
1789391467215,0,1789391467181,-0.445264,-0.970544,-3.12388,0.00573032
1789391467268,0,1789391467243,-0.44587,-0.968717,-3.12408,0.00194075
1789391467313,0,1789391467286,-0.445091,-0.969698,-3.12475,0.00121546
1789391467352,0,1789391467334,-0.43875,-0.976712,-3.12496,0.00944435
1789391467413,0,1789391467382,-0.441185,-0.974063,-3.1261,0.00358103
1789391467463,0,1789391467438,-0.4412,-0.97404,-3.1262,0
1789391467513,0,1789391467486,-0.441222,-0.974013,-3.12565,0
1789391467562,0,1789391467538,-0.441253,-0.973999,-3.12621,0
1789391467596,0,1789391467582,-0.440507,-0.974268,-3.12546,0.000829058
1789391467672,0,1789391467639,-0.44598,-0.967873,-3.12415,0.00842528
1789391467715,0,1789391467692,-0.445975,-0.967842,-3.12393,0
1789391467778,0,1789391467753,-0.445965,-0.967802,-3.12396,0
1789391467818,0,1789391467795,-0.44593,-0.967863,-3.124,0
1789391467874,0,1789391467849,-0.445885,-0.967941,-3.12385,0
1789391467924,0,1789391467899,-0.445909,-0.968074,-3.12364,0
1789391467978,0,1789391467951,-0.448403,-0.967917,-3.12465,0.00245986
1789391468023,0,1789391467996,-0.44729,-0.969755,-3.12444,0.00213858
1789391468083,0,1789391468048,-0.440376,-0.96677,-3.12555,0.00760289
1789391468121,0,1789391468099,-0.440397,-0.966753,-3.12509,1.78814e-07
1789391468175,0,1789391468153,-0.440962,-0.966755,-3.1251,0.000681465
1789391468219,0,1789391468195,-0.440884,-0.966735,-3.12502,0
1789391468279,0,1789391468251,-0.440844,-0.966643,-3.12486,0
1789391468329,0,1789391468302,-0.440807,-0.966561,-3.12484,0
